"Time","ID","Population","Year","yday","lon","lat"
2016-04-02 03:46:37,"barg_14","taymyrensis",2016,93,-16.363,19.905
2016-04-02 06:01:07,"barg_14","taymyrensis",2016,93,-16.325,19.889
2016-04-03 06:30:35,"barg_14","taymyrensis",2016,94,-16.323,19.893
2016-04-03 06:41:30,"barg_14","taymyrensis",2016,94,-16.33,19.888
2016-04-03 07:18:19,"barg_14","taymyrensis",2016,94,-16.341,19.892
2016-04-03 08:24:07,"barg_14","taymyrensis",2016,94,-16.329,19.893
2016-04-03 10:07:50,"barg_14","taymyrensis",2016,94,-16.325,19.923
2016-04-03 10:53:43,"barg_14","taymyrensis",2016,94,-16.323,19.901
2016-04-04 16:23:32,"barg_14","taymyrensis",2016,95,-16.338,19.883
2016-04-04 17:45:53,"barg_14","taymyrensis",2016,95,-16.345,19.912
2016-04-04 17:59:46,"barg_14","taymyrensis",2016,95,-16.343,19.887
2016-04-04 18:25:43,"barg_14","taymyrensis",2016,95,-16.322,19.88
2016-04-04 19:25:01,"barg_14","taymyrensis",2016,95,-16.334,19.893
2016-04-05 19:12:08,"barg_14","taymyrensis",2016,96,-16.363,19.883
2016-04-05 19:18:51,"barg_14","taymyrensis",2016,96,-16.292,19.894
2016-04-05 19:34:30,"barg_14","taymyrensis",2016,96,-16.34,19.904
2016-04-05 21:24:03,"barg_14","taymyrensis",2016,96,-16.35,19.914
2016-04-05 22:14:27,"barg_14","taymyrensis",2016,96,-16.317,19.898
2016-04-05 23:03:55,"barg_14","taymyrensis",2016,96,-16.31,19.903
2016-04-07 02:52:18,"barg_14","taymyrensis",2016,98,-16.303,19.897
2016-04-07 04:34:36,"barg_14","taymyrensis",2016,98,-16.307,19.897
2016-04-07 06:04:41,"barg_14","taymyrensis",2016,98,-16.303,19.889
2016-04-07 07:13:05,"barg_14","taymyrensis",2016,98,-16.386,19.893
2016-04-07 07:34:39,"barg_14","taymyrensis",2016,98,-16.331,19.903
2016-04-07 07:45:39,"barg_14","taymyrensis",2016,98,-16.312,19.875
2016-04-08 10:52:49,"barg_14","taymyrensis",2016,99,-16.309,19.886
2016-04-08 15:36:35,"barg_14","taymyrensis",2016,99,-16.319,19.901
2016-04-09 18:27:01,"barg_14","taymyrensis",2016,100,-16.33,19.887
2016-04-09 19:06:02,"barg_14","taymyrensis",2016,100,-16.335,19.898
2016-04-09 19:15:53,"barg_14","taymyrensis",2016,100,-16.309,19.895
2016-04-09 21:41:32,"barg_14","taymyrensis",2016,100,-16.359,19.865
2016-04-09 22:34:44,"barg_14","taymyrensis",2016,100,-16.329,19.888
2016-04-10 22:14:08,"barg_14","taymyrensis",2016,101,-16.342,19.884
2016-04-10 23:01:54,"barg_14","taymyrensis",2016,101,-16.327,19.894
2016-04-11 03:44:09,"barg_14","taymyrensis",2016,102,-16.405,19.922
2016-04-11 05:41:21,"barg_14","taymyrensis",2016,102,-16.306,19.908
2016-04-12 06:45:42,"barg_14","taymyrensis",2016,103,-16.335,19.896
2016-04-12 08:19:18,"barg_14","taymyrensis",2016,103,-16.317,19.89
2016-04-12 09:31:20,"barg_14","taymyrensis",2016,103,-16.31,19.897
2016-04-12 10:20:46,"barg_14","taymyrensis",2016,103,-16.333,19.922
2016-04-13 14:39:47,"barg_14","taymyrensis",2016,104,-16.294,19.902
2016-04-13 17:32:28,"barg_14","taymyrensis",2016,104,-16.276,19.986
2016-04-13 17:40:43,"barg_14","taymyrensis",2016,104,-16.317,19.909
2016-04-13 18:39:10,"barg_14","taymyrensis",2016,104,-16.317,19.9
2016-04-14 18:09:05,"barg_14","taymyrensis",2016,105,-16.305,19.896
2016-04-14 18:45:21,"barg_14","taymyrensis",2016,105,-16.308,19.9
2016-04-14 19:11:20,"barg_14","taymyrensis",2016,105,-16.307,19.899
2016-04-14 19:50:38,"barg_14","taymyrensis",2016,105,-16.316,19.893
2016-04-14 21:35:56,"barg_14","taymyrensis",2016,105,-16.301,19.895
2016-04-14 22:29:26,"barg_14","taymyrensis",2016,105,-16.305,19.898
2016-04-14 23:23:54,"barg_14","taymyrensis",2016,105,-16.302,19.896
2016-04-16 02:52:55,"barg_14","taymyrensis",2016,107,-16.332,19.883
2016-04-16 04:29:24,"barg_14","taymyrensis",2016,107,-16.32,19.887
2016-04-16 06:21:30,"barg_14","taymyrensis",2016,107,-16.314,19.888
2016-04-16 06:50:56,"barg_14","taymyrensis",2016,107,-16.311,19.89
2016-04-16 07:31:27,"barg_14","taymyrensis",2016,107,-16.31,19.888
2016-04-17 15:38:11,"barg_14","taymyrensis",2016,108,-16.297,19.899
2016-04-18 18:23:18,"barg_14","taymyrensis",2016,109,-16.329,19.888
2016-04-18 18:45:51,"barg_14","taymyrensis",2016,109,-16.308,19.891
2016-04-18 19:21:52,"barg_14","taymyrensis",2016,109,-16.329,19.886
2016-04-18 20:10:31,"barg_14","taymyrensis",2016,109,-16.335,19.881
2016-04-19 23:15:09,"barg_14","taymyrensis",2016,110,-16.384,19.954
2016-04-20 03:43:14,"barg_14","taymyrensis",2016,111,-16.315,19.889
2016-04-20 05:58:55,"barg_14","taymyrensis",2016,111,-16.32,19.919
2016-04-21 05:16:03,"barg_14","taymyrensis",2016,112,-16.368,19.882
2016-04-21 06:28:37,"barg_14","taymyrensis",2016,112,-16.356,19.966
2016-04-21 06:39:06,"barg_14","taymyrensis",2016,112,-16.368,19.881
2016-04-21 07:04:51,"barg_14","taymyrensis",2016,112,-16.358,19.859
2016-04-21 08:14:24,"barg_14","taymyrensis",2016,112,-16.332,19.876
2016-04-21 09:44:47,"barg_14","taymyrensis",2016,112,-16.365,19.873
2016-04-21 10:35:31,"barg_14","taymyrensis",2016,112,-16.326,19.891
2016-04-21 11:20:05,"barg_14","taymyrensis",2016,112,-16.343,19.887
2016-04-22 14:37:14,"barg_14","taymyrensis",2016,113,-16.307,19.902
2016-04-22 16:21:35,"barg_14","taymyrensis",2016,113,-16.304,19.904
2016-04-22 18:46:40,"barg_14","taymyrensis",2016,113,-16.318,19.891
2016-04-22 18:56:46,"barg_14","taymyrensis",2016,113,-16.323,19.887
2016-04-23 18:26:31,"barg_14","taymyrensis",2016,114,-16.328,19.882
2016-04-23 18:30:22,"barg_14","taymyrensis",2016,114,-16.324,19.89
2016-04-23 19:04:43,"barg_14","taymyrensis",2016,114,-16.326,19.885
2016-04-23 20:04:37,"barg_14","taymyrensis",2016,114,-16.307,19.886
2016-04-23 21:52:42,"barg_14","taymyrensis",2016,114,-16.323,19.892
2016-04-23 22:44:25,"barg_14","taymyrensis",2016,114,-16.336,19.891
2016-04-23 23:34:47,"barg_14","taymyrensis",2016,114,-16.301,19.876
2016-04-25 02:47:16,"barg_14","taymyrensis",2016,116,-16.305,19.899
2016-04-25 04:30:02,"barg_14","taymyrensis",2016,116,-16.304,19.905
2016-04-25 06:26:49,"barg_14","taymyrensis",2016,116,-16.298,19.886
2016-04-25 06:39:57,"barg_14","taymyrensis",2016,116,-16.318,19.892
2016-04-25 07:27:28,"barg_14","taymyrensis",2016,116,-16.333,19.888
2016-04-26 09:43:48,"barg_14","taymyrensis",2016,117,-16.255,19.862
2016-04-26 10:30:49,"barg_14","taymyrensis",2016,117,-16.304,19.895
2016-04-26 11:16:19,"barg_14","taymyrensis",2016,117,-16.348,19.885
2016-04-26 15:32:23,"barg_14","taymyrensis",2016,117,-16.33,19.889
2016-04-27 15:28:10,"barg_14","taymyrensis",2016,118,-16.31,19.871
2016-04-27 18:23:05,"barg_14","taymyrensis",2016,118,-16.316,19.901
2016-04-27 19:39:05,"barg_14","taymyrensis",2016,118,-16.316,19.888
2016-04-27 22:07:28,"barg_14","taymyrensis",2016,118,-16.314,19.894
2016-04-28 22:45:06,"barg_14","taymyrensis",2016,119,-16.292,19.898
2016-04-28 23:31:13,"barg_14","taymyrensis",2016,119,-16.319,19.895
2016-04-29 03:49:32,"barg_14","taymyrensis",2016,120,-16.339,19.904
2016-04-30 05:44:38,"barg_14","taymyrensis",2016,121,-16.283,19.944
2016-04-30 06:05:01,"barg_14","taymyrensis",2016,121,-16.31,19.895
2016-04-30 06:29:43,"barg_14","taymyrensis",2016,121,-16.311,19.897
2016-04-30 07:25:26,"barg_14","taymyrensis",2016,121,-16.315,19.898
2016-04-30 07:42:04,"barg_14","taymyrensis",2016,121,-16.312,19.894
2016-04-30 09:55:17,"barg_14","taymyrensis",2016,121,-16.294,19.896
2016-04-30 10:49:36,"barg_14","taymyrensis",2016,121,-16.291,19.908
2016-04-30 11:34:39,"barg_14","taymyrensis",2016,121,-16.332,19.893
2016-05-01 14:37:02,"barg_14","taymyrensis",2016,122,-16.377,19.837
2016-05-01 16:16:59,"barg_14","taymyrensis",2016,122,-16.316,19.891
2016-05-01 17:35:40,"barg_14","taymyrensis",2016,122,-16.313,19.91
2016-05-01 18:27:59,"barg_14","taymyrensis",2016,122,-16.314,19.9
2016-05-01 19:12:36,"barg_14","taymyrensis",2016,122,-16.319,19.9
2016-05-01 19:20:54,"barg_14","taymyrensis",2016,122,-16.318,19.93
2016-05-02 19:42:05,"barg_14","taymyrensis",2016,123,-16.258,20.324
2016-05-02 20:28:47,"barg_14","taymyrensis",2016,123,-16.419,20.499
2016-05-02 20:47:23,"barg_14","taymyrensis",2016,123,-16.437,20.526
2016-05-02 22:04:38,"barg_14","taymyrensis",2016,123,-16.406,21.48
2016-05-02 23:49:12,"barg_14","taymyrensis",2016,123,-15.686,22.716
2016-05-03 02:59:32,"barg_14","taymyrensis",2016,124,-15.332,24.72
2016-05-04 04:20:33,"barg_14","taymyrensis",2016,125,-9.701,42.992
2016-05-04 05:24:29,"barg_14","taymyrensis",2016,125,-9.515,43.727
2016-05-04 05:40:02,"barg_14","taymyrensis",2016,125,-9.294,43.821
2016-05-04 05:59:28,"barg_14","taymyrensis",2016,125,-9.345,43.976
2016-05-04 07:06:28,"barg_14","taymyrensis",2016,125,-9.432,44.71
2016-05-04 07:18:27,"barg_14","taymyrensis",2016,125,-9.432,44.71
2016-05-04 08:56:51,"barg_14","taymyrensis",2016,125,-9.747,45.754
2016-05-04 09:11:31,"barg_14","taymyrensis",2016,125,-9.745,45.917
2016-05-04 10:06:11,"barg_14","taymyrensis",2016,125,-9.278,45.975
2016-05-04 10:55:42,"barg_14","taymyrensis",2016,125,-8.94,46.182
2016-05-05 10:39:47,"barg_14","taymyrensis",2016,126,-1.272,49.528
2016-05-05 11:27:53,"barg_14","taymyrensis",2016,126,-1.307,49.556
2016-05-05 13:56:40,"barg_14","taymyrensis",2016,126,-1.185,49.568
2016-05-05 15:42:27,"barg_14","taymyrensis",2016,126,-1.29,49.545
2016-05-05 16:53:16,"barg_14","taymyrensis",2016,126,-1.306,49.545
2016-05-05 16:58:40,"barg_14","taymyrensis",2016,126,-1.285,49.548
2016-05-06 18:24:04,"barg_14","taymyrensis",2016,127,-1.108,49.58
2016-05-06 19:51:10,"barg_14","taymyrensis",2016,127,-1.146,49.502
2016-05-06 20:46:56,"barg_14","taymyrensis",2016,127,-1.115,49.52
2016-05-06 21:41:27,"barg_14","taymyrensis",2016,127,-1.125,49.523
2016-05-06 22:29:07,"barg_14","taymyrensis",2016,127,-1.126,49.483
2016-05-08 01:55:59,"barg_14","taymyrensis",2016,129,0.499,52.623
2016-05-08 03:25:24,"barg_14","taymyrensis",2016,129,0.963,52.639
2016-05-08 05:10:59,"barg_14","taymyrensis",2016,129,3.462,52.957
2016-05-08 05:49:44,"barg_14","taymyrensis",2016,129,4.181,53.051
2016-05-08 06:27:26,"barg_14","taymyrensis",2016,129,4.207,53.17
2016-05-08 06:39:23,"barg_14","taymyrensis",2016,129,4.223,53.164
2016-05-08 07:28:41,"barg_14","taymyrensis",2016,129,4.758,53.209
2016-05-09 07:08:45,"barg_14","taymyrensis",2016,130,5.382,53.489
2016-05-09 07:54:01,"barg_14","taymyrensis",2016,130,5.409,53.488
2016-05-09 09:12:46,"barg_14","taymyrensis",2016,130,5.438,53.421
2016-05-09 10:02:13,"barg_14","taymyrensis",2016,130,5.321,53.439
2016-05-09 10:55:51,"barg_14","taymyrensis",2016,130,5.372,53.502
2016-05-09 11:43:35,"barg_14","taymyrensis",2016,130,5.455,53.413
2016-05-09 13:16:57,"barg_14","taymyrensis",2016,130,5.462,53.42
2016-05-10 14:42:59,"barg_14","taymyrensis",2016,131,5.457,53.442
2016-05-10 16:04:29,"barg_14","taymyrensis",2016,131,5.481,53.429
2016-05-10 16:28:52,"barg_14","taymyrensis",2016,131,5.553,53.392
2016-05-10 17:41:35,"barg_14","taymyrensis",2016,131,5.582,53.388
2016-05-10 18:08:19,"barg_14","taymyrensis",2016,131,5.567,53.391
2016-05-10 19:23:19,"barg_14","taymyrensis",2016,131,5.569,53.389
2016-05-10 20:21:50,"barg_14","taymyrensis",2016,131,5.58,53.44
2016-05-11 20:32:17,"barg_14","taymyrensis",2016,132,5.63,53.419
2016-05-11 20:44:21,"barg_14","taymyrensis",2016,132,5.69,53.401
2016-05-12 02:50:22,"barg_14","taymyrensis",2016,133,5.707,53.423
2016-05-13 04:06:53,"barg_14","taymyrensis",2016,134,5.504,53.384
2016-05-13 04:17:23,"barg_14","taymyrensis",2016,134,5.522,53.458
2016-05-13 05:34:01,"barg_14","taymyrensis",2016,134,5.609,53.376
2016-05-13 05:43:25,"barg_14","taymyrensis",2016,134,5.65,53.391
2016-05-13 07:08:28,"barg_14","taymyrensis",2016,134,5.589,53.379
2016-05-13 07:13:55,"barg_14","taymyrensis",2016,134,5.586,53.387
2016-05-13 08:38:10,"barg_14","taymyrensis",2016,134,5.552,53.404
2016-05-13 09:33:08,"barg_14","taymyrensis",2016,134,5.54,53.404
2016-05-13 10:20:42,"barg_14","taymyrensis",2016,134,5.537,53.423
2016-05-14 12:15:20,"barg_14","taymyrensis",2016,135,6.247,53.466
2016-05-14 13:56:23,"barg_14","taymyrensis",2016,135,6.262,53.5
2016-05-14 16:53:33,"barg_14","taymyrensis",2016,135,6.278,53.488
2016-05-14 17:16:58,"barg_14","taymyrensis",2016,135,6.153,53.515
2016-05-15 16:41:29,"barg_14","taymyrensis",2016,136,8.575,54.777
2016-05-15 16:46:48,"barg_14","taymyrensis",2016,136,8.575,54.776
2016-05-15 17:44:44,"barg_14","taymyrensis",2016,136,8.678,54.788
2016-05-15 18:26:35,"barg_14","taymyrensis",2016,136,8.544,54.759
2016-05-15 19:26:39,"barg_14","taymyrensis",2016,136,8.52,54.751
2016-05-15 20:03:38,"barg_14","taymyrensis",2016,136,8.732,54.838
2016-05-15 20:17:09,"barg_14","taymyrensis",2016,136,8.756,54.849
2016-05-15 21:08:41,"barg_14","taymyrensis",2016,136,8.748,54.895
2016-05-17 03:30:14,"barg_14","taymyrensis",2016,138,8.701,54.772
2016-05-17 03:39:08,"barg_14","taymyrensis",2016,138,8.625,54.799
2016-05-17 05:19:33,"barg_14","taymyrensis",2016,138,8.643,54.801
2016-05-17 05:28:43,"barg_14","taymyrensis",2016,138,8.597,54.794
2016-05-17 06:25:01,"barg_14","taymyrensis",2016,138,8.714,54.783
2016-05-17 07:06:07,"barg_14","taymyrensis",2016,138,8.755,54.784
2016-05-18 06:42:58,"barg_14","taymyrensis",2016,139,8.658,54.804
2016-05-18 07:55:33,"barg_14","taymyrensis",2016,139,8.755,54.784
2016-05-18 08:24:06,"barg_14","taymyrensis",2016,139,8.761,54.796
2016-05-18 08:35:32,"barg_14","taymyrensis",2016,139,8.743,54.793
2016-05-18 09:25:46,"barg_14","taymyrensis",2016,139,8.72,54.769
2016-05-18 10:15:22,"barg_14","taymyrensis",2016,139,8.631,54.82
2016-05-18 11:56:16,"barg_14","taymyrensis",2016,139,8.633,54.816
2016-05-19 14:44:08,"barg_14","taymyrensis",2016,140,8.623,54.829
2016-05-19 15:57:28,"barg_14","taymyrensis",2016,140,8.6,54.816
2016-05-19 16:06:39,"barg_14","taymyrensis",2016,140,8.636,54.781
2016-05-19 17:38:12,"barg_14","taymyrensis",2016,140,8.676,54.793
2016-05-19 17:48:20,"barg_14","taymyrensis",2016,140,8.616,54.857
2016-05-19 18:01:51,"barg_14","taymyrensis",2016,140,8.59,54.806
2016-05-19 19:40:25,"barg_14","taymyrensis",2016,140,8.627,54.797
2016-05-20 21:02:18,"barg_14","taymyrensis",2016,141,8.524,54.839
2016-05-21 02:44:51,"barg_14","taymyrensis",2016,142,8.621,54.823
2016-05-22 04:13:30,"barg_14","taymyrensis",2016,143,8.653,54.813
2016-05-22 04:23:55,"barg_14","taymyrensis",2016,143,8.603,54.815
2016-05-22 05:04:19,"barg_14","taymyrensis",2016,143,8.617,54.81
2016-05-22 05:27:54,"barg_14","taymyrensis",2016,143,8.596,54.822
2016-05-22 05:55:14,"barg_14","taymyrensis",2016,143,8.604,54.822
2016-05-22 06:03:33,"barg_14","taymyrensis",2016,143,8.594,54.815
2016-05-22 06:41:02,"barg_14","taymyrensis",2016,143,8.573,54.816
2016-05-22 07:09:15,"barg_14","taymyrensis",2016,143,8.573,54.815
2016-05-22 08:52:04,"barg_14","taymyrensis",2016,143,8.586,54.799
2016-05-22 09:42:50,"barg_14","taymyrensis",2016,143,8.59,54.809
2016-05-22 10:35:53,"barg_14","taymyrensis",2016,143,8.68,54.793
2016-05-23 10:13:09,"barg_14","taymyrensis",2016,144,8.638,54.792
2016-05-23 11:51:34,"barg_14","taymyrensis",2016,144,8.669,54.785
2016-05-23 12:17:26,"barg_14","taymyrensis",2016,144,8.648,54.814
2016-05-23 13:54:43,"barg_14","taymyrensis",2016,144,8.648,54.839
2016-05-23 15:07:31,"barg_14","taymyrensis",2016,144,8.631,54.828
2016-05-23 16:04:22,"barg_14","taymyrensis",2016,144,8.631,54.816
2016-05-23 16:50:53,"barg_14","taymyrensis",2016,144,8.586,54.816
2016-05-23 17:35:16,"barg_14","taymyrensis",2016,144,8.577,54.808
2016-05-23 17:47:31,"barg_14","taymyrensis",2016,144,8.606,54.81
2016-05-24 17:20:56,"barg_14","taymyrensis",2016,145,8.622,54.821
2016-05-24 18:19:49,"barg_14","taymyrensis",2016,145,8.6,54.811
2016-05-24 18:44:16,"barg_14","taymyrensis",2016,145,8.611,54.813
2016-05-24 19:41:04,"barg_14","taymyrensis",2016,145,8.685,54.824
2016-05-24 20:24:24,"barg_14","taymyrensis",2016,145,8.691,54.815
2016-05-24 20:30:19,"barg_14","taymyrensis",2016,145,8.624,54.818
2016-05-24 21:21:40,"barg_14","taymyrensis",2016,145,8.615,54.807
2016-05-24 23:05:57,"barg_14","taymyrensis",2016,145,8.617,54.791
2016-05-26 01:48:52,"barg_14","taymyrensis",2016,147,8.615,54.827
2016-05-26 03:56:14,"barg_14","taymyrensis",2016,147,8.616,54.821
2016-05-26 04:43:50,"barg_14","taymyrensis",2016,147,8.622,54.837
2016-05-26 05:06:06,"barg_14","taymyrensis",2016,147,8.637,54.814
2016-05-26 05:35:46,"barg_14","taymyrensis",2016,147,8.645,54.813
2016-05-26 06:21:08,"barg_14","taymyrensis",2016,147,8.598,54.822
2016-05-26 06:44:03,"barg_14","taymyrensis",2016,147,8.598,54.819
2016-05-27 08:49:25,"barg_14","taymyrensis",2016,148,8.585,54.761
2016-05-27 09:35:06,"barg_14","taymyrensis",2016,148,8.583,54.771
2016-05-27 09:40:11,"barg_14","taymyrensis",2016,148,8.542,54.738
2016-05-27 10:29:34,"barg_14","taymyrensis",2016,148,8.588,54.744
2016-05-27 13:11:11,"barg_14","taymyrensis",2016,148,9.453,54.889
2016-05-27 14:31:27,"barg_14","taymyrensis",2016,148,9.502,54.886
2016-05-28 14:45:34,"barg_14","taymyrensis",2016,149,27.13,64.073
2016-05-28 15:02:44,"barg_14","taymyrensis",2016,149,26.889,64.136
2016-05-28 15:42:14,"barg_14","taymyrensis",2016,149,27.75,64.403
2016-05-28 15:55:48,"barg_14","taymyrensis",2016,149,27.975,64.434
2016-05-28 15:55:48,"barg_14","taymyrensis",2016,149,28.017,64.452
2016-05-28 16:33:49,"barg_14","taymyrensis",2016,149,28.003,64.533
2016-05-28 17:39:00,"barg_14","taymyrensis",2016,149,28.844,64.836
2016-05-28 19:50:18,"barg_14","taymyrensis",2016,149,32.825,65.652
2016-05-28 20:03:31,"barg_14","taymyrensis",2016,149,32.811,65.618
2016-05-29 22:34:53,"barg_14","taymyrensis",2016,150,71.455,64.481
2016-05-29 23:17:11,"barg_14","taymyrensis",2016,150,71.472,64.47
2016-05-30 00:11:50,"barg_14","taymyrensis",2016,151,71.417,64.471
2016-05-30 00:57:21,"barg_14","taymyrensis",2016,151,71.393,64.476
2016-05-30 01:37:52,"barg_14","taymyrensis",2016,151,71.389,64.468
2016-05-30 02:09:23,"barg_14","taymyrensis",2016,151,71.26,64.498
2016-05-30 03:18:20,"barg_14","taymyrensis",2016,151,71.479,64.462
2016-05-30 03:49:24,"barg_14","taymyrensis",2016,151,71.487,64.455
2016-05-30 04:21:24,"barg_14","taymyrensis",2016,151,71.311,64.451
2016-05-30 05:12:09,"barg_14","taymyrensis",2016,151,71.517,64.463
2016-05-30 06:01:18,"barg_14","taymyrensis",2016,151,70.984,64.503
2016-05-31 05:38:39,"barg_14","taymyrensis",2016,152,71.175,64.504
2016-05-31 06:32:06,"barg_14","taymyrensis",2016,152,71.184,64.474
2016-05-31 07:20:43,"barg_14","taymyrensis",2016,152,71.152,64.486
2016-05-31 08:56:53,"barg_14","taymyrensis",2016,152,71.118,64.463
2016-05-31 10:15:27,"barg_14","taymyrensis",2016,152,71.545,64.538
2016-05-31 11:06:24,"barg_14","taymyrensis",2016,152,71.401,64.45
2016-05-31 12:46:33,"barg_14","taymyrensis",2016,152,71.382,64.446
2016-05-31 13:18:59,"barg_14","taymyrensis",2016,152,71.423,64.5
2016-06-01 13:34:21,"barg_14","taymyrensis",2016,153,71.469,64.511
2016-06-01 14:26:42,"barg_14","taymyrensis",2016,153,71.484,64.529
2016-06-01 15:13:13,"barg_14","taymyrensis",2016,153,71.382,64.448
2016-06-01 16:06:27,"barg_14","taymyrensis",2016,153,71.575,64.564
2016-06-01 16:54:20,"barg_14","taymyrensis",2016,153,71.551,64.541
2016-06-01 17:42:43,"barg_14","taymyrensis",2016,153,71.449,64.536
2016-06-01 19:23:50,"barg_14","taymyrensis",2016,153,71.43,64.566
2016-06-02 22:09:12,"barg_14","taymyrensis",2016,154,71.851,64.802
2016-06-02 22:31:15,"barg_14","taymyrensis",2016,154,71.744,64.781
2016-06-02 23:46:03,"barg_14","taymyrensis",2016,154,71.793,64.787
2016-06-03 00:12:10,"barg_14","taymyrensis",2016,155,71.78,64.779
2016-06-03 01:22:42,"barg_14","taymyrensis",2016,155,72.243,64.882
2016-06-03 01:28:09,"barg_14","taymyrensis",2016,155,72.25,64.867
2016-06-03 01:39:08,"barg_14","taymyrensis",2016,155,72.215,64.959
2016-06-03 01:52:11,"barg_14","taymyrensis",2016,155,72.195,64.934
2016-06-03 03:03:37,"barg_14","taymyrensis",2016,155,72.579,65.436
2016-06-03 03:19:34,"barg_14","taymyrensis",2016,155,72.461,65.461
2016-06-03 03:33:25,"barg_14","taymyrensis",2016,155,72.498,65.476
2016-06-04 04:09:24,"barg_14","taymyrensis",2016,156,97.502,70.202
2016-06-04 04:25:06,"barg_14","taymyrensis",2016,156,97.567,69.988
2016-06-04 04:58:56,"barg_14","taymyrensis",2016,156,97.72,69.928
2016-06-04 06:06:08,"barg_14","taymyrensis",2016,156,99.016,70.164
2016-06-04 07:45:30,"barg_14","taymyrensis",2016,156,99.703,69.876
2016-06-04 07:51:22,"barg_14","taymyrensis",2016,156,99.708,69.8
2016-06-04 10:50:20,"barg_14","taymyrensis",2016,156,99.619,69.915
2016-06-04 11:07:29,"barg_14","taymyrensis",2016,156,99.644,69.927
2016-06-04 11:11:23,"barg_14","taymyrensis",2016,156,99.617,69.925
2016-06-05 11:22:07,"barg_14","taymyrensis",2016,157,111.875,71.873
2016-06-05 12:11:25,"barg_14","taymyrensis",2016,157,111.875,71.832
2016-06-05 13:00:26,"barg_14","taymyrensis",2016,157,112.671,71.779
2016-06-05 13:51:51,"barg_14","taymyrensis",2016,157,112.119,71.865
2016-06-05 13:58:21,"barg_14","taymyrensis",2016,157,112.093,71.875
2016-06-05 15:38:00,"barg_14","taymyrensis",2016,157,112.068,71.859
2016-06-05 17:15:19,"barg_14","taymyrensis",2016,157,112.107,71.858
2016-06-05 18:28:46,"barg_14","taymyrensis",2016,157,111.943,71.881
2016-06-05 18:53:27,"barg_14","taymyrensis",2016,157,112.364,71.932
2016-06-06 18:24:22,"barg_14","taymyrensis",2016,158,112.144,71.881
2016-06-06 18:53:45,"barg_14","taymyrensis",2016,158,112.073,71.895
2016-06-06 20:01:17,"barg_14","taymyrensis",2016,158,112.141,71.832
2016-06-06 21:37:42,"barg_14","taymyrensis",2016,158,112.102,71.715
2016-06-06 21:42:09,"barg_14","taymyrensis",2016,158,112.086,71.773
2016-06-06 22:17:01,"barg_14","taymyrensis",2016,158,112.054,71.773
2016-06-06 22:49:31,"barg_14","taymyrensis",2016,158,111.969,71.764
2016-06-06 23:19:20,"barg_14","taymyrensis",2016,158,111.943,71.748
2016-06-06 23:54:04,"barg_14","taymyrensis",2016,158,112.176,71.887
2016-06-07 00:28:32,"barg_14","taymyrensis",2016,159,112.36,71.857
2016-06-07 01:00:27,"barg_14","taymyrensis",2016,159,112.129,71.926
2016-06-07 01:27:54,"barg_14","taymyrensis",2016,159,112.143,71.888
2016-06-07 01:36:53,"barg_14","taymyrensis",2016,159,112.108,71.894
2016-06-08 02:02:47,"barg_14","taymyrensis",2016,160,112.129,71.879
2016-06-08 02:29:09,"barg_14","taymyrensis",2016,160,112.145,71.884
2016-06-08 02:47:11,"barg_14","taymyrensis",2016,160,112.273,71.887
2016-06-08 03:39:33,"barg_14","taymyrensis",2016,160,112.174,71.873
2016-06-08 03:42:58,"barg_14","taymyrensis",2016,160,112.061,71.902
2016-06-08 04:14:06,"barg_14","taymyrensis",2016,160,112.095,71.857
2016-06-08 04:26:39,"barg_14","taymyrensis",2016,160,112.195,71.901
2016-06-08 05:21:15,"barg_14","taymyrensis",2016,160,112.148,71.883
2016-06-08 05:56:10,"barg_14","taymyrensis",2016,160,112.109,71.882
2016-06-08 06:05:47,"barg_14","taymyrensis",2016,160,112.197,71.894
2016-06-08 07:02:45,"barg_14","taymyrensis",2016,160,112.063,71.877
2016-06-08 07:34:13,"barg_14","taymyrensis",2016,160,112.296,71.889
2016-06-08 07:46:47,"barg_14","taymyrensis",2016,160,112.325,71.943
2016-06-08 08:44:24,"barg_14","taymyrensis",2016,160,113.037,72.074
2016-06-08 09:02:51,"barg_14","taymyrensis",2016,160,113.039,72.074
2016-06-09 10:12:14,"barg_14","taymyrensis",2016,161,112.059,71.923
2016-06-09 10:43:16,"barg_14","taymyrensis",2016,161,112.176,71.898
2016-06-09 10:48:22,"barg_14","taymyrensis",2016,161,112.209,71.903
2016-06-09 11:40:31,"barg_14","taymyrensis",2016,161,112.143,71.892
2016-06-09 11:52:27,"barg_14","taymyrensis",2016,161,112.288,71.89
2016-06-09 12:27:31,"barg_14","taymyrensis",2016,161,112.162,71.894
2016-06-09 13:19:51,"barg_14","taymyrensis",2016,161,112.102,71.872
2016-06-09 13:33:00,"barg_14","taymyrensis",2016,161,112.335,71.875
2016-06-09 14:08:45,"barg_14","taymyrensis",2016,161,112.256,71.91
2016-06-09 15:10:42,"barg_14","taymyrensis",2016,161,112.164,71.904
2016-06-10 16:16:34,"barg_14","taymyrensis",2016,162,112.214,71.878
2016-06-10 17:31:49,"barg_14","taymyrensis",2016,162,112.214,71.872
2016-06-10 17:57:16,"barg_14","taymyrensis",2016,162,112.157,71.894
2016-06-10 19:16:01,"barg_14","taymyrensis",2016,162,112.084,71.894
