"Sex","Yr","date","yday","Site","Mass"
1,2013,2013-05-15,135,"Terschelling",315
1,2013,2013-05-15,135,"Terschelling",352
2,2013,2013-05-15,135,"Terschelling",235
2,2013,2013-05-15,135,"Terschelling",390
2,2013,2013-05-15,135,"Terschelling",203
2,2013,2013-05-15,135,"Terschelling",362
1,2013,2013-05-15,135,"Terschelling",316
2,2013,2013-05-15,135,"Terschelling",417
2,2013,2013-05-15,135,"Terschelling",425
1,2013,2013-05-15,135,"Terschelling",200
1,2013,2013-05-15,135,"Terschelling",344
1,2013,2013-05-15,135,"Terschelling",320
1,2013,2013-05-15,135,"Terschelling",325
2,2013,2013-05-15,135,"Terschelling",472
2,2013,2013-05-15,135,"Terschelling",410
2,2013,2013-05-15,135,"Terschelling",435
2,2013,2013-05-15,135,"Terschelling",365
2,2013,2013-05-15,135,"Terschelling",275
2,2013,2013-05-16,136,"Texel",320
1,2013,2013-05-16,136,"Texel",243
2,2013,2013-05-16,136,"Texel",375
2,2013,2013-05-16,136,"Texel",338
1,2013,2013-05-16,136,"Texel",367
2,2013,2013-05-16,136,"Texel",376
2,2013,2013-05-16,136,"Terschelling",375
1,2013,2013-05-16,136,"Terschelling",286
2,2013,2013-05-16,136,"Terschelling",350
1,2013,2013-05-16,136,"Terschelling",323
1,2013,2013-05-16,136,"Terschelling",286
2,2013,2013-05-16,136,"Terschelling",336
2,2013,2013-05-16,136,"Terschelling",341
1,2013,2013-05-16,136,"Terschelling",304
2,2013,2013-05-16,136,"Terschelling",323
2,2013,2013-05-16,136,"Terschelling",405
1,2013,2013-05-16,136,"Terschelling",255
1,2013,2013-05-16,136,"Terschelling",250
1,2013,2013-05-16,136,"Terschelling",312
2,2013,2013-05-16,136,"Terschelling",430
2,2013,2013-05-16,136,"Terschelling",366
2,2013,2013-05-16,136,"Terschelling",228
2,2013,2013-05-16,136,"Terschelling",348
2,2013,2013-05-16,136,"Terschelling",370
2,2013,2013-05-16,136,"Terschelling",386
2,2013,2013-05-16,136,"Terschelling",366
2,2013,2013-05-16,136,"Terschelling",410
1,2013,2013-05-16,136,"Terschelling",375
1,2013,2013-05-16,136,"Terschelling",275
2,2013,2013-05-16,136,"Terschelling",284
1,2013,2013-05-16,136,"Terschelling",297
2,2013,2013-05-16,136,"Terschelling",326
1,2013,2013-05-16,136,"Terschelling",328
2,2013,2013-05-16,136,"Terschelling",350
2,2013,2013-05-16,136,"Terschelling",413
2,2013,2013-05-16,136,"Terschelling",407
2,2013,2013-05-16,136,"Terschelling",366
1,2013,2013-05-16,136,"Terschelling",227
2,2013,2013-05-16,136,"Terschelling",395
2,2013,2013-05-16,136,"Terschelling",385
2,2013,2013-05-16,136,"Terschelling",315
2,2013,2013-05-16,136,"Terschelling",367
2,2013,2013-05-16,136,"Terschelling",345
1,2013,2013-05-16,136,"Terschelling",317
2,2013,2013-05-16,136,"Terschelling",350
1,2013,2013-05-16,136,"Terschelling",222
1,2013,2013-05-16,136,"Terschelling",285
1,2013,2013-05-16,136,"Terschelling",283
2,2013,2013-05-16,136,"Terschelling",277
2,2013,2013-05-16,136,"Terschelling",224
1,2013,2013-05-16,136,"Terschelling",266
1,2013,2013-05-16,136,"Terschelling",335
2,2013,2013-05-16,136,"Terschelling",392
2,2013,2013-05-16,136,"Terschelling",387
2,2013,2013-05-16,136,"Terschelling",325
2,2013,2013-05-17,137,"Texel",346
2,2013,2013-05-17,137,"Terschelling",367
2,2013,2013-05-17,137,"Terschelling",382
1,2013,2013-05-17,137,"Terschelling",244
2,2013,2013-05-17,137,"Terschelling",430
2,2013,2013-05-17,137,"Terschelling",356
2,2013,2013-05-17,137,"Terschelling",403
2,2013,2013-05-17,137,"Terschelling",375
1,2013,2013-05-17,137,"Terschelling",382
2,2013,2013-05-17,137,"Terschelling",415
1,2013,2013-05-17,137,"Terschelling",361
1,2013,2013-05-17,137,"Terschelling",354
1,2013,2013-05-17,137,"Terschelling",347
2,2013,2013-05-17,137,"Terschelling",397
1,2013,2013-05-17,137,"Terschelling",231
2,2013,2013-05-17,137,"Terschelling",400
1,2013,2013-05-17,137,"Terschelling",273
2,2013,2013-05-17,137,"Terschelling",366
2,2013,2013-05-17,137,"Terschelling",377
2,2013,2013-05-17,137,"Terschelling",385
1,2013,2013-05-17,137,"Terschelling",360
2,2013,2013-05-18,138,"Texel",267
1,2013,2013-05-18,138,"Texel",240
2,2013,2013-05-18,138,"Texel",433
2,2013,2013-05-19,139,"Texel",305
1,2013,2013-05-19,139,"Texel",322
2,2013,2013-05-19,139,"Texel",314
2,2013,2013-05-19,139,"Texel",330
2,2013,2013-05-20,140,"Texel",313
1,2013,2013-05-20,140,"Texel",320
2,2013,2013-05-20,140,"Texel",427
1,2013,2013-05-23,143,"Terschelling",343
2,2013,2013-05-23,143,"Terschelling",447
1,2013,2013-05-23,143,"Terschelling",308
1,2013,2013-05-23,143,"Terschelling",356
2,2013,2013-05-23,143,"Terschelling",435
1,2014,2014-05-06,126,"Texel",220
1,2014,2014-05-06,126,"Texel",225
2,2014,2014-05-06,126,"Texel",338
2,2014,2014-05-07,127,"Texel",216
2,2014,2014-05-07,127,"Texel",238
1,2014,2014-05-07,127,"Texel",242
1,2014,2014-05-07,127,"Texel",198
1,2014,2014-05-07,127,"Texel",238
1,2014,2014-05-07,127,"Texel",242
1,2014,2014-05-07,127,"Texel",250
1,2014,2014-05-07,127,"Texel",252
1,2014,2014-05-07,127,"Texel",290
2,2014,2014-05-07,127,"Texel",302
1,2014,2014-05-07,127,"Texel",216
2,2014,2014-05-07,127,"Texel",250
2,2014,2014-05-07,127,"Texel",325
2,2014,2014-05-07,127,"Texel",313
2,2014,2014-05-07,127,"Texel",283
1,2014,2014-05-07,127,"Texel",237
1,2014,2014-05-07,127,"Texel",248
1,2014,2014-05-07,127,"Texel",250
2,2014,2014-05-07,127,"Texel",282
2,2014,2014-05-07,127,"Texel",294
1,2014,2014-05-07,127,"Texel",242
1,2014,2014-05-07,127,"Texel",220
2,2014,2014-05-07,127,"Texel",247
1,2014,2014-05-07,127,"Texel",222
1,2014,2014-05-08,128,"Texel",218
2,2014,2014-05-08,128,"Texel",233
2,2014,2014-05-08,128,"Texel",372
1,2014,2014-05-08,128,"Texel",226
1,2014,2014-05-08,128,"Texel",290
2,2014,2014-05-08,128,"Texel",240
1,2014,2014-05-08,128,"Texel",257
1,2014,2014-05-08,128,"Texel",320
2,2014,2014-05-08,128,"Texel",278
1,2014,2014-05-08,128,"Texel",218
1,2014,2014-05-08,128,"Texel",320
1,2014,2014-05-08,128,"Texel",297
1,2014,2014-05-08,128,"Texel",190
1,2014,2014-05-08,128,"Texel",266
1,2014,2014-05-08,128,"Texel",250
1,2014,2014-05-08,128,"Texel",228
2,2014,2014-05-08,128,"Texel",320
1,2014,2014-05-08,128,"Texel",282
1,2014,2014-05-08,128,"Texel",270
2,2014,2014-05-08,128,"Texel",268
1,2014,2014-05-08,128,"Texel",275
2,2014,2014-05-08,128,"Texel",360
1,2014,2014-05-08,128,"Texel",252
2,2014,2014-05-08,128,"Texel",365
1,2014,2014-05-08,128,"Texel",285
1,2014,2014-05-08,128,"Texel",198
2,2014,2014-05-08,128,"Texel",305
1,2014,2014-05-08,128,"Texel",232
2,2014,2014-05-08,128,"Texel",255
1,2014,2014-05-08,128,"Texel",225
1,2014,2014-05-08,128,"Texel",253
2,2014,2014-05-08,128,"Texel",297
2,2014,2014-05-09,129,"Texel",275
2,2014,2014-05-09,129,"Texel",230
1,2014,2014-05-09,129,"Texel",232
2,2014,2014-05-09,129,"Texel",385
2,2014,2014-05-09,129,"Texel",310
2,2014,2014-05-09,129,"Texel",272
2,2014,2014-05-09,129,"Texel",395
2,2014,2014-05-09,129,"Texel",293
1,2014,2014-05-09,129,"Texel",270
1,2014,2014-05-09,129,"Texel",208
2,2014,2014-05-09,129,"Texel",344
2,2014,2014-05-09,129,"Texel",335
2,2014,2014-05-09,129,"Texel",334
1,2014,2014-05-09,129,"Texel",297
2,2014,2014-05-09,129,"Texel",340
2,2014,2014-05-09,129,"Texel",340
1,2014,2014-05-09,129,"Texel",238
1,2014,2014-05-09,129,"Texel",278
1,2014,2014-05-09,129,"Texel",224
2,2014,2014-05-09,129,"Texel",346
1,2014,2014-05-09,129,"Texel",232
1,2014,2014-05-09,129,"Texel",276
2,2014,2014-05-09,129,"Texel",282
2,2014,2014-05-09,129,"Texel",282
2,2014,2014-05-09,129,"Texel",343
2,2014,2014-05-09,129,"Texel",402
2,2014,2014-05-09,129,"Texel",266
1,2014,2014-05-09,129,"Texel",297
1,2014,2014-05-09,129,"Texel",288
2,2014,2014-05-09,129,"Texel",352
2,2014,2014-05-09,129,"Texel",353
2,2014,2014-05-10,130,"Texel",343
1,2014,2014-05-10,130,"Texel",333
2,2014,2014-05-10,130,"Texel",276
2,2014,2014-05-10,130,"Texel",273
1,2014,2014-05-10,130,"Texel",306
2,2014,2014-05-10,130,"Texel",325
2,2014,2014-05-10,130,"Texel",374
1,2014,2014-05-10,130,"Texel",280
2,2014,2014-05-10,130,"Texel",372
1,2014,2014-05-10,130,"Texel",288
1,2014,2014-05-10,130,"Texel",246
2,2014,2014-05-10,130,"Texel",400
1,2014,2014-05-10,130,"Texel",345
1,2014,2014-05-10,130,"Texel",280
2,2014,2014-05-10,130,"Texel",380
2,2014,2014-05-12,132,"Texel",380
2,2014,2014-05-12,132,"Texel",325
2,2014,2014-05-12,132,"Texel",297
2,2014,2014-05-12,132,"Texel",374
2,2014,2014-05-12,132,"Texel",244
1,2014,2014-05-12,132,"Texel",264
1,2014,2014-05-12,132,"Texel",320
1,2014,2014-05-12,132,"Texel",365
1,2014,2014-05-12,132,"Texel",278
1,2014,2014-05-12,132,"Texel",308
1,2014,2014-05-12,132,"Texel",322
1,2014,2014-05-12,132,"Texel",300
2,2014,2014-05-12,132,"Texel",394
2,2014,2014-05-12,132,"Texel",308
2,2014,2014-05-12,132,"Texel",298
2,2014,2014-05-13,133,"Texel",333
1,2014,2014-05-13,133,"Texel",265
2,2014,2014-05-13,133,"Texel",323
1,2014,2014-05-13,133,"Texel",340
2,2014,2014-05-15,135,"Texel",315
1,2014,2014-05-15,135,"Texel",234
2,2014,2014-05-16,136,"Texel",220
2,2014,2014-05-16,136,"Texel",330
2,2014,2014-05-16,136,"Texel",357
1,2014,2014-05-16,136,"Texel",292
1,2014,2014-05-16,136,"Texel",250
1,2014,2014-05-16,136,"Texel",297
1,2014,2014-05-16,136,"Texel",300
2,2014,2014-05-17,137,"Texel",350
2,2014,2014-05-17,137,"Texel",372
1,2014,2014-05-17,137,"Texel",276
2,2014,2014-05-18,138,"Texel",394
2,2014,2014-05-18,138,"Texel",412
1,2014,2014-05-18,138,"Texel",228
1,2014,2014-05-18,138,"Texel",255
2,2014,2014-05-18,138,"Texel",303
1,2014,2014-05-18,138,"Texel",335
1,2014,2014-05-18,138,"Texel",250
2,2014,2014-05-19,139,"Texel",388
2,2014,2014-05-19,139,"Texel",410
2,2014,2014-05-19,139,"Texel",357
2,2014,2014-05-19,139,"Texel",273
1,2014,2014-05-19,139,"Texel",320
2,2014,2014-05-20,140,"Texel",350
2,2014,2014-05-20,140,"Texel",245
2,2014,2014-05-21,141,"Texel",378
2,2014,2014-05-21,141,"Texel",426
2,2014,2014-05-21,141,"Texel",327
2,2014,2014-05-21,141,"Texel",393
2,2014,2014-05-21,141,"Texel",252
1,2014,2014-05-21,141,"Texel",200
2,2014,2014-04-28,118,"Texel",280
2,2014,2014-04-28,118,"Texel",260
1,2014,2014-04-28,118,"Texel",195
1,2014,2014-04-28,118,"Texel",195
2,2014,2014-04-29,119,"Texel",280
1,2014,2014-04-29,119,"Texel",190
1,2014,2014-04-29,119,"Texel",180
2,2014,2014-04-29,119,"Texel",220
1,2014,2014-04-29,119,"Texel",205
1,2014,2014-04-29,119,"Texel",185
2,2014,2014-04-29,119,"Texel",240
1,2014,2014-04-29,119,"Texel",207
1,2014,2014-04-29,119,"Texel",188
1,2014,2014-04-29,119,"Texel",195
1,2014,2014-04-29,119,"Texel",190
1,2014,2014-04-29,119,"Texel",165
2,2014,2014-04-29,119,"Texel",245
1,2014,2014-04-29,119,"Texel",185
1,2014,2014-04-29,119,"Texel",175
2,2014,2014-04-29,119,"Texel",218
1,2014,2014-04-29,119,"Texel",173
2,2014,2014-04-29,119,"Texel",262
2,2014,2014-04-29,119,"Texel",245
2,2014,2014-04-29,119,"Texel",235
1,2014,2014-04-29,119,"Texel",200
2,2014,2014-04-29,119,"Texel",235
2,2014,2014-04-29,119,"Texel",220
1,2014,2014-04-29,119,"Texel",180
1,2014,2014-04-30,120,"Texel",175
2,2014,2014-04-30,120,"Texel",275
1,2014,2014-05-01,121,"Texel",232
1,2014,2014-05-01,121,"Texel",193
2,2014,2014-05-01,121,"Texel",235
1,2014,2014-05-01,121,"Texel",185
2,2014,2014-05-01,121,"Texel",245
1,2014,2014-05-01,121,"Texel",190
1,2014,2014-05-01,121,"Texel",192
2,2014,2014-05-01,121,"Texel",265
1,2014,2014-05-01,121,"Texel",195
1,2014,2014-05-01,121,"Texel",205
1,2014,2014-05-01,121,"Texel",205
2,2014,2014-05-01,121,"Texel",255
2,2014,2014-05-01,121,"Texel",275
2,2014,2014-05-01,121,"Texel",265
1,2014,2014-05-01,121,"Texel",230
1,2014,2014-05-01,121,"Texel",200
1,2014,2014-05-01,121,"Texel",180
1,2014,2014-05-01,121,"Texel",210
2,2014,2014-05-01,121,"Texel",250
2,2014,2014-05-01,121,"Texel",242
2,2014,2014-05-01,121,"Texel",245
1,2014,2014-05-01,121,"Texel",220
2,2014,2014-05-01,121,"Texel",242
1,2014,2014-05-01,121,"Texel",225
1,2014,2014-05-01,121,"Texel",198
1,2014,2014-05-01,121,"Texel",180
1,2014,2014-05-01,121,"Texel",195
1,2014,2014-05-01,121,"Texel",203
1,2014,2014-05-01,121,"Texel",205
2,2014,2014-05-01,121,"Texel",280
1,2014,2014-05-01,121,"Texel",195
2,2014,2014-05-01,121,"Texel",255
1,2014,2014-05-02,122,"Texel",205
2,2014,2014-05-02,122,"Texel",245
1,2014,2014-05-02,122,"Texel",203
1,2014,2014-05-02,122,"Texel",235
1,2014,2014-05-02,122,"Texel",228
1,2014,2014-05-02,122,"Texel",198
1,2014,2014-05-02,122,"Texel",215
1,2014,2014-05-02,122,"Texel",202
1,2014,2014-05-02,122,"Texel",212
1,2014,2014-05-02,122,"Texel",228
1,2014,2014-05-02,122,"Texel",193
1,2014,2014-05-02,122,"Texel",205
1,2014,2014-05-12,132,"Terschelling",326
1,2014,2014-05-12,132,"Terschelling",266
2,2014,2014-05-12,132,"Terschelling",340
2,2014,2014-05-12,132,"Terschelling",400
1,2014,2014-05-12,132,"Terschelling",255
1,2014,2014-05-12,132,"Terschelling",252
1,2014,2014-05-12,132,"Terschelling",295
2,2014,2014-05-12,132,"Terschelling",245
1,2014,2014-05-12,132,"Terschelling",275
2,2014,2014-05-12,132,"Terschelling",337
1,2014,2014-05-12,132,"Terschelling",220
2,2014,2014-05-12,132,"Terschelling",316
1,2014,2014-05-13,133,"Terschelling",300
1,2014,2014-05-13,133,"Terschelling",291
2,2014,2014-05-13,133,"Terschelling",346
2,2014,2014-05-13,133,"Terschelling",361
2,2014,2014-05-13,133,"Terschelling",412
1,2014,2014-05-13,133,"Terschelling",311
2,2014,2014-05-13,133,"Terschelling",375
1,2014,2014-05-13,133,"Terschelling",305
1,2014,2014-05-13,133,"Terschelling",313
1,2014,2014-05-13,133,"Terschelling",298
1,2014,2014-05-13,133,"Terschelling",346
2,2014,2014-05-13,133,"Terschelling",365
1,2014,2014-05-13,133,"Terschelling",337
1,2014,2014-05-13,133,"Terschelling",224
2,2014,2014-05-13,133,"Terschelling",390
1,2014,2014-05-13,133,"Terschelling",290
2,2014,2014-05-13,133,"Terschelling",375
1,2014,2014-05-13,133,"Terschelling",302
2,2014,2014-05-13,133,"Terschelling",387
2,2014,2014-05-13,133,"Terschelling",412
1,2014,2014-05-13,133,"Terschelling",306
2,2014,2014-05-13,133,"Terschelling",305
1,2014,2014-05-13,133,"Terschelling",305
1,2014,2014-05-13,133,"Terschelling",270
2,2014,2014-05-13,133,"Terschelling",347
1,2014,2014-05-13,133,"Terschelling",335
2,2014,2014-05-13,133,"Terschelling",345
2,2014,2014-05-13,133,"Terschelling",330
2,2014,2014-05-13,133,"Terschelling",340
1,2014,2014-05-13,133,"Terschelling",300
2,2014,2014-05-13,133,"Terschelling",408
1,2014,2014-05-13,133,"Terschelling",330
2,2014,2014-05-13,133,"Terschelling",335
2,2014,2014-05-13,133,"Terschelling",340
1,2014,2014-05-13,133,"Terschelling",335
2,2014,2014-05-13,133,"Terschelling",314
2,2014,2014-05-13,133,"Terschelling",380
1,2014,2014-05-13,133,"Terschelling",273
1,2014,2014-05-13,133,"Terschelling",336
2,2014,2014-05-13,133,"Terschelling",356
2,2014,2014-05-13,133,"Terschelling",365
2,2014,2014-05-13,133,"Terschelling",326
2,2014,2014-05-13,133,"Terschelling",348
1,2014,2014-05-13,133,"Terschelling",235
2,2014,2014-05-13,133,"Terschelling",342
2,2014,2014-05-13,133,"Terschelling",375
1,2014,2014-05-13,133,"Terschelling",302
2,2014,2014-05-13,133,"Terschelling",382
1,2014,2014-05-13,133,"Terschelling",292
2,2014,2014-05-13,133,"Terschelling",400
2,2014,2014-05-13,133,"Terschelling",360
2,2014,2014-05-13,133,"Terschelling",416
2,2014,2014-05-13,133,"Terschelling",331
2,2014,2014-05-13,133,"Terschelling",392
2,2014,2014-05-13,133,"Terschelling",382
1,2014,2014-05-13,133,"Terschelling",325
1,2014,2014-05-13,133,"Terschelling",276
1,2014,2014-05-13,133,"Terschelling",320
2,2014,2014-05-13,133,"Terschelling",315
1,2014,2014-05-14,134,"Terschelling",326
1,2014,2014-05-14,134,"Terschelling",312
2,2014,2014-05-14,134,"Terschelling",435
1,2014,2014-05-14,134,"Terschelling",341
2,2014,2014-05-14,134,"Terschelling",450
1,2014,2014-05-14,134,"Terschelling",325
2,2014,2014-05-14,134,"Terschelling",265
2,2014,2014-05-14,134,"Terschelling",358
1,2014,2014-05-14,134,"Terschelling",300
1,2014,2014-05-14,134,"Terschelling",303
1,2014,2014-05-14,134,"Terschelling",346
2,2014,2014-05-14,134,"Terschelling",440
2,2014,2014-05-14,134,"Terschelling",370
2,2014,2014-05-14,134,"Terschelling",410
2,2014,2014-05-14,134,"Terschelling",375
2,2014,2014-05-14,134,"Terschelling",430
2,2014,2014-05-14,134,"Terschelling",345
2,2014,2014-05-14,134,"Terschelling",425
1,2014,2014-05-14,134,"Terschelling",332
2,2014,2014-05-14,134,"Terschelling",345
2,2014,2014-05-14,134,"Terschelling",385
2,2014,2014-05-14,134,"Terschelling",385
2,2014,2014-05-15,135,"Terschelling",346
1,2014,2014-05-15,135,"Terschelling",385
1,2014,2014-05-15,135,"Terschelling",220
2,2014,2014-05-15,135,"Terschelling",410
1,2014,2014-05-15,135,"Terschelling",370
1,2014,2014-05-15,135,"Terschelling",298
2,2014,2014-05-15,135,"Terschelling",361
2,2014,2014-05-15,135,"Terschelling",302
1,2014,2014-05-15,135,"Terschelling",340
2,2014,2014-05-15,135,"Terschelling",345
2,2014,2014-05-15,135,"Terschelling",415
2,2014,2014-05-15,135,"Terschelling",400
2,2014,2014-05-15,135,"Terschelling",362
1,2014,2014-05-15,135,"Terschelling",220
1,2014,2014-05-15,135,"Terschelling",305
1,2014,2014-05-15,135,"Terschelling",306
1,2014,2014-05-15,135,"Terschelling",366
1,2014,2014-05-15,135,"Terschelling",313
1,2014,2014-05-15,135,"Terschelling",380
1,2014,2014-05-15,135,"Terschelling",290
1,2014,2014-05-15,135,"Terschelling",276
1,2014,2014-05-15,135,"Terschelling",302
1,2014,2014-05-15,135,"Terschelling",272
2,2014,2014-05-15,135,"Terschelling",354
2,2014,2014-05-15,135,"Terschelling",292
2,2014,2014-05-15,135,"Terschelling",360
2,2014,2014-05-15,135,"Terschelling",438
2,2014,2014-05-16,136,"Terschelling",354
2,2014,2014-05-16,136,"Terschelling",372
1,2014,2014-05-16,136,"Terschelling",265
1,2014,2014-05-16,136,"Terschelling",345
1,2014,2014-05-16,136,"Terschelling",255
1,2014,2014-05-16,136,"Terschelling",245
1,2014,2014-05-17,137,"Terschelling",362
2,2014,2014-05-17,137,"Terschelling",390
2,2014,2014-05-17,137,"Terschelling",442
2,2014,2014-05-17,137,"Terschelling",422
1,2014,2014-05-17,137,"Terschelling",305
1,2014,2014-05-17,137,"Terschelling",361
2,2014,2014-05-17,137,"Terschelling",388
1,2014,2014-05-17,137,"Terschelling",325
1,2014,2014-05-17,137,"Terschelling",295
1,2014,2014-05-17,137,"Terschelling",296
1,2014,2014-05-17,137,"Terschelling",362
2,2014,2014-05-17,137,"Terschelling",426
2,2014,2014-05-17,137,"Terschelling",446
2,2014,2014-05-17,137,"Terschelling",381
1,2014,2014-05-17,137,"Terschelling",330
2,2014,2014-05-17,137,"Terschelling",447
1,2014,2014-05-17,137,"Terschelling",380
1,2014,2014-05-17,137,"Terschelling",302
2,2014,2014-05-17,137,"Terschelling",366
2,2014,2014-05-17,137,"Terschelling",282
1,2014,2014-05-17,137,"Terschelling",330
2,2014,2014-05-17,137,"Terschelling",363
1,2014,2014-05-17,137,"Terschelling",321
1,2014,2014-05-17,137,"Terschelling",312
2,2014,2014-05-17,137,"Terschelling",325
2,2014,2014-05-17,137,"Terschelling",270
1,2014,2014-05-17,137,"Terschelling",352
1,2014,2014-05-17,137,"Terschelling",250
2,2014,2014-05-17,137,"Terschelling",433
2,2014,2014-05-17,137,"Terschelling",370
1,2014,2014-05-17,137,"Terschelling",350
2,2014,2014-05-17,137,"Terschelling",426
1,2014,2014-05-17,137,"Terschelling",233
2,2014,2014-05-17,137,"Terschelling",430
1,2014,2014-05-17,137,"Terschelling",283
1,2014,2014-05-17,137,"Terschelling",371
2,2014,2014-05-17,137,"Terschelling",455
2,2014,2014-05-19,139,"Terschelling",450
1,2014,2014-05-19,139,"Terschelling",275
1,2014,2014-05-19,139,"Terschelling",333
1,2014,2014-05-19,139,"Terschelling",385
2,2014,2014-05-19,139,"Terschelling",465
2,2014,2014-05-19,139,"Terschelling",385
2,2014,2014-05-19,139,"Terschelling",320
1,2014,2014-05-19,139,"Terschelling",275
1,2014,2014-05-19,139,"Terschelling",360
2,2014,2014-05-19,139,"Terschelling",385
2,2014,2014-05-19,139,"Terschelling",465
1,2014,2014-05-19,139,"Terschelling",287
1,2014,2014-05-19,139,"Terschelling",390
2,2014,2014-05-19,139,"Terschelling",303
1,2014,2014-05-19,139,"Terschelling",382
1,2014,2014-05-19,139,"Terschelling",263
2,2014,2014-05-19,139,"Terschelling",310
2,2014,2014-05-19,139,"Terschelling",400
1,2014,2014-05-19,139,"Terschelling",400
2,2014,2014-05-19,139,"Terschelling",395
1,2014,2014-05-19,139,"Terschelling",355
1,2014,2014-05-19,139,"Terschelling",365
1,2014,2014-05-19,139,"Terschelling",340
2,2014,2014-05-19,139,"Terschelling",271
2,2014,2014-05-19,139,"Terschelling",460
2,2014,2014-05-19,139,"Terschelling",461
1,2014,2014-05-19,139,"Terschelling",326
1,2014,2014-05-19,139,"Terschelling",326
1,2014,2014-05-19,139,"Terschelling",268
1,2014,2014-05-19,139,"Terschelling",336
2,2014,2014-05-19,139,"Terschelling",390
1,2014,2014-05-19,139,"Terschelling",240
2,2014,2014-05-19,139,"Terschelling",425
1,2014,2014-05-19,139,"Terschelling",350
2,2014,2014-05-19,139,"Terschelling",475
1,2014,2014-05-19,139,"Terschelling",383
1,2014,2014-05-19,139,"Terschelling",385
2,2014,2014-05-19,139,"Terschelling",455
2,2014,2014-05-19,139,"Terschelling",471
1,2014,2014-05-19,139,"Terschelling",386
1,2014,2014-05-19,139,"Terschelling",406
2,2014,2014-05-19,139,"Terschelling",441
1,2014,2014-05-19,139,"Terschelling",375
1,2014,2014-05-19,139,"Terschelling",362
1,2014,2014-05-19,139,"Terschelling",390
1,2014,2014-05-19,139,"Terschelling",350
2,2014,2014-05-19,139,"Terschelling",454
1,2014,2014-05-19,139,"Terschelling",332
2,2014,2014-05-19,139,"Terschelling",440
1,2014,2014-05-19,139,"Terschelling",385
2,2014,2014-05-19,139,"Terschelling",423
1,2014,2014-05-19,139,"Terschelling",360
2,2014,2014-05-19,139,"Terschelling",290
2,2014,2014-05-19,139,"Terschelling",415
2,2014,2014-05-19,139,"Terschelling",448
1,2014,2014-05-19,139,"Terschelling",358
2,2014,2014-05-19,139,"Terschelling",448
1,2014,2014-05-19,139,"Terschelling",380
2,2014,2014-05-19,139,"Terschelling",460
1,2014,2014-05-19,139,"Terschelling",310
1,2014,2014-05-20,140,"Terschelling",362
2,2014,2014-05-20,140,"Terschelling",260
2,2014,2014-05-20,140,"Terschelling",330
2,2014,2014-05-20,140,"Terschelling",467
2,2014,2014-05-20,140,"Terschelling",465
2,2014,2014-05-20,140,"Terschelling",280
2,2014,2014-05-20,140,"Terschelling",325
1,2014,2014-05-20,140,"Terschelling",358
2,2014,2014-05-20,140,"Terschelling",450
1,2014,2014-05-20,140,"Terschelling",357
2,2014,2014-05-20,140,"Terschelling",421
2,2014,2014-05-20,140,"Terschelling",355
2,2014,2014-05-20,140,"Terschelling",461
2,2014,2014-05-20,140,"Terschelling",460
2,2014,2014-05-20,140,"Terschelling",451
1,2014,2014-05-20,140,"Terschelling",403
1,2014,2014-05-20,140,"Terschelling",375
1,2014,2014-05-20,140,"Terschelling",230
2,2014,2014-05-22,142,"Terschelling",485
2,2014,2014-05-22,142,"Terschelling",355
2,2014,2014-05-22,142,"Terschelling",452
2,2014,2014-05-22,142,"Terschelling",385
1,2014,2014-05-22,142,"Terschelling",365
2,2014,2014-05-22,142,"Terschelling",365
1,2014,2014-05-22,142,"Terschelling",350
1,2014,2014-05-22,142,"Terschelling",360
2,2014,2014-05-22,142,"Terschelling",460
1,2014,2014-05-22,142,"Terschelling",365
1,2014,2014-05-22,142,"Terschelling",340
1,2014,2014-05-22,142,"Terschelling",380
1,2014,2014-05-22,142,"Terschelling",301
1,2014,2014-05-22,142,"Terschelling",352
1,2014,2014-05-22,142,"Terschelling",332
1,2014,2014-05-22,142,"Terschelling",286
1,2014,2014-05-22,142,"Terschelling",345
2,2014,2014-05-22,142,"Terschelling",361
1,2014,2014-05-22,142,"Terschelling",400
2,2014,2014-05-22,142,"Terschelling",550
1,2014,2014-05-22,142,"Terschelling",360
2,2014,2014-05-22,142,"Terschelling",410
1,2014,2014-05-22,142,"Terschelling",258
2,2014,2014-05-23,143,"Terschelling",322
2,2014,2014-05-23,143,"Terschelling",430
2,2014,2014-05-23,143,"Terschelling",480
2,2014,2014-05-23,143,"Terschelling",290
2,2014,2014-05-23,143,"Terschelling",340
2,2014,2014-05-23,143,"Terschelling",420
1,2014,2014-05-23,143,"Terschelling",310
1,2014,2014-05-23,143,"Terschelling",295
1,2014,2014-05-23,143,"Terschelling",370
1,2014,2014-05-23,143,"Terschelling",272
1,2014,2014-05-23,143,"Terschelling",260
2,2014,2014-05-23,143,"Terschelling",410
1,2014,2014-05-23,143,"Terschelling",395
1,2014,2014-05-23,143,"Terschelling",360
1,2014,2014-05-23,143,"Terschelling",365
2,2014,2014-05-23,143,"Terschelling",340
1,2014,2014-05-23,143,"Terschelling",305
1,2014,2014-05-23,143,"Terschelling",322
2,2014,2014-05-23,143,"Terschelling",360
2,2014,2014-05-23,143,"Terschelling",392
1,2014,2014-05-23,143,"Terschelling",335
1,2014,2014-05-23,143,"Terschelling",260
1,2014,2014-05-23,143,"Terschelling",255
1,2014,2014-05-23,143,"Terschelling",365
1,2014,2014-05-23,143,"Terschelling",273
1,2014,2014-05-23,143,"Terschelling",330
